Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
107,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1769.0,1875.0,1822.0,20 Jan 2017
108,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1840.0,2029.0,1935.0,04 Jul 2017
109,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1332.0,1492.0,1412.0,13 Mar 2015
110,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1475.0,2016.0,1724.0,06 Jan 2017
111,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1475.0,2145.0,2145.0,20 Jan 2017
112,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1478.0,1985.0,1985.0,07 Mar 2017
113,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1532.0,1919.0,1725.0,30 Dec 2016
114,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1625.0,1808.0,1716.0,05 Jan 2015
115,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,1995.0,2176.0,2086.0,27 Feb 2017
116,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,2229.0,2243.0,2236.0,20 Feb 2017
117,Vellore,Ammoor,Paddy(Dhan)(Common),B P T,FAQ,2239.0,2328.0,2284.0,10 Feb 2017
118,Vellore,Ammoor,Paddy(Dhan)(Common),Co. 43,FAQ,985.0,1565.0,1559.0,22 Dec 2015
119,Vellore,Ammoor,Paddy(Dhan)(Common),Co. 43,FAQ,1238.0,1501.0,1478.0,19 Oct 2015
120,Vellore,Ammoor,Paddy(Dhan)(Common),Co. 43,FAQ,1292.0,1478.0,1385.0,08 Jul 2015
121,Vellore,Ammoor,Paddy(Dhan)(Common),Co. 43,FAQ,1323.0,1360.0,1360.0,19 Jun 2015
122,Vellore,Ammoor,Paddy(Dhan)(Common),I.R. 50,FAQ,1553.0,1625.0,1590.0,18 Jul 2017
123,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1075.0,1501.0,1288.0,19 Sep 2018
124,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1275.0,1368.0,1360.0,20 Jan 2015
125,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1288.0,1479.0,1384.0,23 Jan 2015
126,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1345.0,1371.0,1361.0,01 Oct 2018
127,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1376.0,1619.0,1498.0,19 Nov 2018
128,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1404.0,1507.0,1456.0,10 Dec 2018
129,Vellore,Ammoor,Paddy(Dhan)(Common),Other,FAQ,1431.0,1519.0,1475.0,08 Oct 2018
